x_coordinate,y_coordinate
-6.387,0.452
-6.375,0.461
-6.363,0.4487
-6.363,0.4333
-6.355,0.4307
-6.33,0.4211
-6.32,0.4172
-6.3,0.4187
-6.297,0.426
-6.305,0.4277
-6.312,0.432
-6.3,0.4414
-6.293,0.4524
-6.285,0.4438
-6.293,0.4404
-6.3,0.4697
-6.293,0.486
-6.29,0.4966
-6.28,0.505
-6.27,0.5005
-6.258,0.5146
-6.254,0.507
-6.27,0.502
-6.26,0.5146
-6.26,0.5356
-6.26,0.525
-6.242,0.513
-6.223,0.5205
-6.22,0.5303
-6.22,0.535
-6.2,0.5225
-6.2,0.5435
-6.203,0.5317
-6.203,0.531
-6.215,0.535
-6.227,0.5405
-6.234,0.54
-6.242,0.5625
-6.26,0.563
-6.254,0.5723
-6.258,0.568
-6.26,0.5713
-6.26,0.583
-6.266,0.5703
-6.277,0.556
-6.266,0.566
-6.26,0.569
-6.258,0.5923
-6.258,0.618
-6.254,0.6245
-6.24,0.6147
-6.23,0.603
-6.21,0.579
-6.215,0.586
-6.207,0.5703
-6.207,0.57
-6.21,0.558
-6.215,0.5586
-6.22,0.5493
-6.215,0.54
-6.21,0.5327
-6.234,0.535
-6.227,0.55
-6.242,0.5522
-6.22,0.544
-6.22,0.548
-6.207,0.5386
-6.207,0.5493
-6.2,0.5615
-6.184,0.5737
-6.18,0.564
-6.2,0.564
-6.22,0.5684
-6.215,0.589
-6.19,0.5933
-6.203,0.5923
-6.207,0.601
-6.2,0.6084
-6.195,0.618
-6.184,0.6436
-6.176,0.648
-6.195,0.637
-6.184,0.6396
-6.156,0.641
-6.164,0.6523
-6.16,0.6763
-6.176,0.675
-6.184,0.686
-6.19,0.6807
-6.188,0.68
-6.2,0.685
-6.21,0.681
-6.234,0.6914
-6.22,0.7017
-6.23,0.707
-6.23,0.6914
-6.234,0.6904
-6.227,0.687
-6.21,0.6885
-6.234,0.7056
-6.23,0.699
-6.24,0.7104
-6.24,0.7046
-6.258,0.7026
-6.25,0.7134
-6.25,0.7217
-6.254,0.7285
-6.254,0.7334
-6.242,0.73
-6.223,0.73
-6.195,0.736
-6.188,0.7554
-6.17,0.7476
-6.184,0.754
-6.188,0.7593
-6.168,0.7666
-6.17,0.771
-6.164,0.7754
-6.176,0.775
-6.184,0.7603
-6.184,0.752
-6.176,0.751
-6.18,0.7466
-6.164,0.747
-6.16,0.745
-6.16,0.7437
-6.164,0.7383
-6.16,0.7363
-6.17,0.737
-6.18,0.716
-6.19,0.725
-6.176,0.72
-6.168,0.7046
-6.152,0.7134
-6.15,0.718
-6.145,0.7134
-6.156,0.6953
-6.156,0.699
-6.168,0.7124
-6.176,0.714
-6.19,0.744
-6.195,0.726
-6.184,0.719
-6.195,0.726
-6.19,0.7417
-6.203,0.7334
-6.215,0.7437
-6.215,0.7485
-6.207,0.745
-6.207,0.7437
-6.23,0.7437
-6.23,0.7295
-6.22,0.7397
-6.21,0.746
-6.2,0.75
-6.184,0.734
-6.188,0.7534
-6.19,0.7466
-6.188,0.7446
-6.203,0.7466
-6.184,0.7554
-6.195,0.743
-6.184,0.7534
-6.203,0.745
-6.203,0.748
-6.19,0.761
-6.176,0.7476
-6.176,0.737
-6.184,0.7476
-6.176,0.776
-6.16,0.7764
-6.15,0.7715
-6.145,0.769
-6.156,0.771
-6.16,0.775
-6.14,0.7866
-6.14,0.7744
-6.152,0.7563
-6.15,0.7583
-6.164,0.755
-6.16,0.752
-6.164,0.751
-6.14,0.7583
-6.12,0.755
-6.133,0.7393
-6.133,0.7627
-6.14,0.7695
-6.14,0.777
-6.14,0.768
-6.156,0.785
-6.152,0.798
-6.156,0.81
-6.156,0.795
-6.15,0.7856
-6.15,0.7983
-6.14,0.796
-6.152,0.801
-6.137,0.8193
-6.156,0.8105
-6.14,0.7896
-6.17,0.797
-6.18,0.8047
-6.168,0.8047
-6.184,0.813
-6.168,0.8022
-6.18,0.7935
-6.17,0.778
-6.164,0.7817
-6.17,0.7964
-6.16,0.8086
-6.188,0.8154
-6.2,0.83
-6.195,0.8364
-6.2,0.8477
-6.19,0.8477
-6.18,0.8325
-6.16,0.8257
-6.15,0.813
-6.16,0.8174
-6.16,0.8086
-6.152,0.827
-6.15,0.8438
-6.15,0.8345
-6.14,0.834
-6.14,0.8354
-6.113,0.8345
-6.105,0.814
-6.11,0.8105
-6.11,0.8047
-6.133,0.8027
-6.117,0.7974
-6.105,0.794
-6.09,0.784
-6.086,0.7783
-6.094,0.791
-6.098,0.778
-6.094,0.7764
-6.08,0.778
-6.082,0.782
-6.086,0.7905
-6.08,0.7803
-6.074,0.7896
-6.082,0.8027
-6.074,0.806
-6.074,0.793
-6.08,0.8037
-6.074,0.7896
-6.09,0.788
-6.094,0.773
-6.086,0.7905
-6.074,0.8076
-6.082,0.8027
-6.086,0.8213
-6.082,0.8203
-6.09,0.8374
-6.086,0.8364
-6.074,0.8193
-6.062,0.817
-6.06,0.8384
-6.07,0.832
-6.062,0.81
-6.06,0.821
-6.07,0.805
-6.055,0.819
-6.06,0.813
-6.08,0.826
-6.06,0.827
-6.07,0.822
-6.074,0.821
-6.086,0.8
-6.082,0.822
-6.094,0.8164
-6.11,0.7964
-6.11,0.803
-6.12,0.802
-6.117,0.8013
-6.125,0.806
-6.113,0.8086
-6.14,0.8066
-6.168,0.8057
-6.176,0.811
-6.17,0.8086
-6.176,0.8145
-6.188,0.827
-6.203,0.8213
-6.195,0.823
-6.203,0.824
-6.22,0.8315
-6.223,0.8354
-6.246,0.8345
-6.227,0.826
-6.23,0.8154
-6.234,0.825
-6.234,0.8125
-6.223,0.8047
-6.234,0.806
-6.227,0.8086
-6.215,0.7905
-6.223,0.788
-6.22,0.7964
-6.215,0.787
-6.227,0.7866
-6.234,0.8105
-6.215,0.811
-6.223,0.816
-6.223,0.8164
-6.227,0.8154
-6.254,0.8145
-6.246,0.7983
-6.25,0.793
-6.25,0.788
-6.273,0.779
-6.28,0.7817
-6.285,0.783
-6.28,0.794
-6.297,0.808
-6.297,0.781
-6.3,0.778
-6.3,0.7866
-6.31,0.785
-6.31,0.781
-6.312,0.795
-6.316,0.809
-6.312,0.8184
-6.297,0.806
-6.29,0.824
-6.297,0.7993
-6.285,0.7964
-6.293,0.804
-6.285,0.806
-6.28,0.7964
-6.297,0.8193
-6.285,0.8345
-6.273,0.8433
-6.28,0.866
-6.242,0.887
-6.24,0.8804
-6.24,0.8794
-6.223,0.875
-6.21,0.875
-6.227,0.88
-6.246,0.899
-6.242,0.8906
-6.242,0.8975
-6.242,0.8984
-6.24,0.882
-6.227,0.8867
-6.22,0.897
-6.21,0.884
-6.22,0.8794
-6.223,0.8984
-6.223,0.8735
-6.223,0.875
-6.223,0.875
-6.227,0.864
-6.24,0.8613
-6.246,0.8545
-6.246,0.8457
-6.24,0.845
-6.227,0.821
-6.23,0.8184
-6.23,0.802
-6.215,0.8027
-6.23,0.808
-6.234,0.807
-6.227,0.8047
-6.223,0.805
-6.215,0.8125
-6.207,0.8076
-6.22,0.8164
-6.195,0.817
-6.19,0.81
-6.195,0.7993
-6.2,0.7993
-6.19,0.7915
-6.195,0.778
-6.188,0.793
-6.184,0.7944
-6.184,0.792
-6.188,0.7905
-6.18,0.787
-6.176,0.765
-6.16,0.7734
-6.156,0.756
-6.15,0.7314
-6.152,0.744
-6.156,0.7407
-6.16,0.7344
-6.168,0.728
-6.168,0.715
-6.17,0.7114
-6.168,0.726
-6.16,0.739
-6.133,0.719
-6.137,0.7197
-6.14,0.7114
-6.137,0.714
-6.145,0.727
-6.14,0.7344
-6.1,0.724
-6.1,0.721
-6.125,0.7256
-6.13,0.7446
-6.156,0.7324
-6.168,0.729
-6.16,0.7236
-6.156,0.731
-6.164,0.7197
-6.168,0.7246
-6.164,0.708
-6.176,0.7
-6.168,0.6963
-6.164,0.6934
-6.184,0.704
-6.156,0.6777
-6.156,0.6567
-6.16,0.637
-6.16,0.642
-6.156,0.652
-6.16,0.6406
-6.14,0.6333
-6.137,0.635
-6.125,0.627
-6.117,0.623
-6.117,0.632
-6.113,0.645
-6.12,0.646
-6.117,0.661
-6.12,0.6484
-6.137,0.6514
-6.133,0.649
-6.125,0.6436
-6.14,0.6323
-6.16,0.6357
-6.16,0.6206
-6.156,0.6313
-6.164,0.636
-6.152,0.645
-6.145,0.64
-6.152,0.648
-6.137,0.6406
-6.145,0.653
-6.156,0.66
-6.156,0.654
-6.16,0.6396
-6.156,0.657
-6.164,0.662
-6.176,0.682
-6.176,0.678
-6.17,0.656
-6.168,0.6646
-6.184,0.659
-6.184,0.6465
-6.176,0.6587
-6.188,0.664
-6.207,0.656
-6.215,0.652
-6.22,0.6357
-6.227,0.6123
-6.203,0.6074
-6.207,0.6245
-6.2,0.609
-6.203,0.5947
-6.207,0.57
-6.215,0.5737
-6.215,0.568
-6.215,0.5723
-6.223,0.5723
-6.246,0.5713
-6.26,0.568
-6.258,0.571
-6.26,0.5796
-6.266,0.587
-6.258,0.5713
-6.24,0.5723
-6.242,0.591
-6.227,0.5894
-6.215,0.5913
-6.223,0.603
-6.234,0.6016
-6.23,0.595
-6.24,0.572
-6.223,0.5674
-6.23,0.554
-6.23,0.544
-6.242,0.5347
-6.234,0.557
-6.246,0.5635
-6.246,0.5747
-6.25,0.578
-6.234,0.5796
-6.23,0.5684
-6.242,0.563
-6.254,0.575
-6.258,0.596
-6.242,0.6157
-6.23,0.612
-6.23,0.6216
-6.23,0.6094
-6.215,0.6045
-6.2,0.593
-6.203,0.59
-6.21,0.608
-6.207,0.623
-6.207,0.632
-6.2,0.637
-6.215,0.6426
-6.207,0.6367
-6.2,0.6455
-6.21,0.654
-6.21,0.6514
-6.203,0.6436
-6.23,0.647
-6.227,0.641
-6.23,0.64
-6.234,0.642
-6.223,0.6157
-6.234,0.603
-6.23,0.591
-6.23,0.587
-6.23,0.5996
-6.227,0.5884
-6.242,0.5938
-6.234,0.6235
-6.234,0.6133
-6.246,0.6426
-6.246,0.649
-6.25,0.653
-6.246,0.6455
-6.24,0.651
-6.234,0.647
-6.24,0.647
-6.227,0.6504
-6.24,0.6523
-6.242,0.659
-6.24,0.654
-6.23,0.653
-6.227,0.642
-6.223,0.6445
-6.215,0.653
-6.215,0.642
-6.22,0.657
-6.22,0.625
-6.223,0.625
-6.223,0.6313
-6.24,0.6187
-6.24,0.621
-6.25,0.625
-6.25,0.628
-6.258,0.644
-6.277,0.656
-6.29,0.6465
-6.297,0.63
-6.305,0.6343
-6.29,0.617
-6.293,0.6255
-6.305,0.62
-6.297,0.6157
-6.293,0.618
-6.31,0.6265
-6.312,0.6357
-6.285,0.6357
-6.3,0.6343
-6.3,0.6353
-6.32,0.6147
-6.305,0.618
-6.312,0.6323
-6.316,0.639
-6.316,0.6343
-6.297,0.6206
-6.312,0.6084
-6.316,0.603
-6.316,0.614
-6.332,0.6064
-6.344,0.592
-6.332,0.5825
-6.332,0.582
-6.336,0.6016
-6.348,0.604
-6.336,0.6094
-6.336,0.6274
-6.355,0.623
-6.363,0.619
-6.363,0.6187
-6.363,0.599
-6.375,0.589
-6.375,0.5835
-6.395,0.578
-6.387,0.581
-6.367,0.5737
-6.383,0.5776
-6.39,0.601
-6.38,0.6016
-6.402,0.613
-6.37,0.6006
-6.383,0.619
-6.355,0.6206
-6.344,0.629
-6.336,0.6484
-6.324,0.6475
-6.324,0.635
-6.324,0.6426
-6.33,0.6436
-6.33,0.6343
-6.332,0.6353
-6.324,0.6426
-6.31,0.6387
-6.31,0.6274
-6.3,0.619
-6.28,0.619
-6.273,0.6333
-6.258,0.6274
-6.26,0.6343
-6.25,0.632
-6.242,0.6562
-6.223,0.637
-6.234,0.6484
-6.246,0.6523
-6.227,0.652
-6.242,0.649
-6.242,0.6465
-6.242,0.6455
-6.246,0.656
-6.24,0.64
-6.23,0.657
-6.223,0.661
-6.21,0.668
-6.23,0.686
-6.24,0.6772
-6.22,0.679
-6.246,0.6885
-6.266,0.6914
-6.26,0.681
-6.25,0.6924
-6.242,0.698
-6.254,0.6934
-6.234,0.6826
-6.24,0.6924
-6.258,0.716
-6.258,0.717
-6.27,0.708
-6.258,0.718
-6.242,0.7163
-6.223,0.718
-6.21,0.7314
-6.207,0.7183
-6.223,0.6963
-6.227,0.7046
-6.22,0.704
-6.223,0.7007
-6.22,0.6987
-6.223,0.7075
-6.23,0.7026
-6.227,0.6865
-6.25,0.6914
-6.25,0.6924
-6.258,0.7017
-6.25,0.71
-6.242,0.7285
-6.242,0.7095
-6.23,0.706
-6.246,0.694
-6.23,0.6997
-6.254,0.698
-6.258,0.688
-6.246,0.695
-6.234,0.699
-6.227,0.6943
-6.23,0.7056
-6.242,0.7065
-6.223,0.706
-6.24,0.719
-6.227,0.7046
-6.223,0.707
-6.22,0.7026
-6.215,0.703
-6.227,0.7065
-6.242,0.695
-6.24,0.7007
-6.246,0.708
-6.242,0.7007
-6.246,0.6953
-6.26,0.7153
-6.24,0.719
-6.26,0.7236
-6.25,0.7236
-6.246,0.7314
-6.258,0.7163
-6.26,0.738
-6.266,0.738
-6.266,0.752
-6.27,0.7573
-6.273,0.766
-6.27,0.7446
-6.26,0.75
-6.273,0.76
-6.297,0.753
-6.31,0.7393
-6.305,0.72
-6.297,0.7373
-6.293,0.7305
-6.285,0.725
-6.285,0.7163
-6.27,0.7256
-6.27,0.721
-6.258,0.736
-6.3,0.749
-6.324,0.736
-6.324,0.7246
-6.324,0.7
-6.34,0.725
-6.33,0.736
-6.312,0.7275
-6.312,0.7354
-6.305,0.723
-6.32,0.7153
-6.312,0.7173
-6.31,0.714
-6.297,0.711
-6.293,0.715
-6.28,0.7065
-6.273,0.71
-6.28,0.705
-6.26,0.7188
-6.254,0.7383
-6.277,0.73
-6.27,0.7285
-6.26,0.728
-6.27,0.7217
-6.273,0.7407
-6.27,0.7397
-6.26,0.7603
-6.277,0.7603
-6.27,0.757
-6.293,0.7607
-6.28,0.7515
-6.293,0.755
-6.293,0.753
-6.305,0.7715
-6.29,0.757
-6.297,0.7593
-6.293,0.734
-6.3,0.721
-6.3,0.73
-6.29,0.714
-6.277,0.727
-6.285,0.7417
-6.273,0.7305
-6.27,0.7407
-6.277,0.729
-6.266,0.731
-6.258,0.737
-6.28,0.741
-6.27,0.748
-6.28,0.7617
-6.28,0.753
-6.273,0.738
-6.27,0.718
-6.258,0.731
-6.246,0.7427
-6.242,0.728
-6.246,0.731
-6.25,0.732
-6.25,0.7344
-6.266,0.7334
-6.273,0.739
-6.273,0.7246
-6.273,0.726
-6.273,0.7266
-6.285,0.7134
-6.305,0.6978
-6.297,0.689
-6.285,0.683
-6.29,0.6807
-6.3,0.666
-6.297,0.651
-6.312,0.638
-6.332,0.646
-6.336,0.644
-6.332,0.6436
-6.336,0.643
-6.33,0.6196
-6.324,0.615
-6.31,0.5986
-6.312,0.581
-6.312,0.585
-6.32,0.566
-6.336,0.5664
-6.32,0.5654
-6.324,0.558
-6.32,0.564
-6.312,0.597
-6.312,0.6055
-6.33,0.6055
-6.336,0.584
-6.33,0.5947
-6.33,0.5986
-6.336,0.5747
-6.355,0.593
-6.344,0.604
-6.336,0.6084
-6.336,0.606
-6.336,0.598
-6.34,0.5874
-6.33,0.601
-6.336,0.592
-6.34,0.598
-6.312,0.617
-6.3,0.61
-6.3,0.6035
-6.32,0.603
-6.332,0.621
-6.336,0.6245
-6.332,0.624
-6.33,0.6333
-6.31,0.638
-6.305,0.6206
-6.324,0.6406
-6.336,0.651
-6.34,0.656
-6.355,0.6567
-6.35,0.6465
-6.332,0.6353
-6.324,0.6313
-6.316,0.6343
-6.332,0.628
-6.336,0.6475
-6.32,0.6475
-6.332,0.6465
-6.35,0.6675
-6.348,0.6724
-6.35,0.662
-6.36,0.6777
-6.35,0.6567
-6.363,0.6763
-6.36,0.6787
-6.348,0.6753
-6.363,0.6753
-6.367,0.6733
-6.383,0.694
-6.387,0.695
-6.395,0.6978
-6.4,0.6973
-6.406,0.6963
-6.418,0.6963
-6.426,0.7036
-6.426,0.7085
-6.41,0.7114
-6.418,0.6943
-6.406,0.6846
-6.418,0.696
-6.4,0.7246
-6.402,0.7246
-6.41,0.7305
-6.402,0.7354
-6.406,0.736
-6.39,0.736
-6.41,0.764
-6.414,0.771
-6.406,0.7676
-6.402,0.775
-6.43,0.766
-6.445,0.755
-6.438,0.7563
-6.445,0.7573
-6.434,0.7534
-6.438,0.756
-6.438,0.7446
-6.434,0.7505
-6.44,0.7524
-6.44,0.7617
-6.418,0.778
-6.42,0.766
-6.42,0.784
-6.438,0.774
-6.438,0.79
-6.43,0.794
-6.414,0.81
-6.41,0.815
-6.4,0.8057
-6.395,0.8267
-6.37,0.8325
-6.363,0.837
-6.355,0.823
-6.36,0.804
-6.363,0.821
-6.37,0.8257
-6.387,0.8496
-6.387,0.842
-6.39,0.835
-6.395,0.834
-6.383,0.84
-6.38,0.8223
-6.37,0.8325
-6.38,0.8516
-6.38,0.8325
-6.38,0.8223
-6.37,0.832
-6.35,0.8286
-6.33,0.8447
-6.31,0.858
-6.316,0.839
-6.33,0.8276
-6.344,0.8325
-6.344,0.832
-6.355,0.83
-6.332,0.8213
-6.324,0.8125
-6.336,0.805
-6.324,0.806
-6.324,0.815
-6.316,0.809
-6.31,0.824
-6.305,0.827
-6.3,0.8154
-6.293,0.826
-6.293,0.824
-6.3,0.837
-6.3,0.832
-6.31,0.8374
-6.31,0.836
-6.32,0.834
-6.316,0.852
-6.316,0.861
-6.31,0.85
-6.305,0.8486
-6.312,0.85
-6.32,0.8413
-6.324,0.8315
-6.33,0.826
-6.324,0.8364
-6.32,0.84
-6.332,0.822
-6.31,0.8193
-6.305,0.816
-6.293,0.8003
-6.27,0.801
-6.26,0.812
-6.26,0.813
-6.26,0.794
-6.254,0.783
-6.258,0.782
-6.246,0.79
-6.234,0.7974
-6.24,0.798
-6.234,0.791
-6.234,0.7993
-6.234,0.7935
-6.25,0.797
-6.246,0.795
-6.234,0.77
-6.24,0.7593
-6.242,0.754
-6.246,0.7544
-6.246,0.7734
-6.25,0.7734
-6.254,0.7485
-6.277,0.7573
-6.266,0.777
-6.26,0.7812
-6.273,0.779
-6.27,0.783
-6.266,0.78
-6.273,0.786
-6.277,0.7944
-6.305,0.7905
-6.312,0.793
-6.297,0.7954
-6.277,0.8105
-6.285,0.816
-6.297,0.831
-6.293,0.841
-6.293,0.85
-6.297,0.856
-6.29,0.8677
-6.312,0.874
-6.305,0.8613
-6.316,0.8745
-6.305,0.873
-6.3,0.88
-6.297,0.8823
-6.297,0.8877
-6.3,0.884
-6.316,0.894
-6.312,0.908
-6.305,0.898
-6.29,0.878
-6.273,0.8745
-6.277,0.8457
-6.28,0.8384
-6.28,0.852
-6.3,0.848
-6.31,0.856
-6.297,0.8438
-6.29,0.839
-6.273,0.8584
-6.273,0.865
-6.29,0.8696
-6.28,0.858
-6.285,0.863
-6.28,0.848
-6.273,0.8535
-6.285,0.834
-6.293,0.828
-6.29,0.8247
-6.277,0.805
-6.273,0.8037
-6.27,0.8003
-6.273,0.785
-6.254,0.7812
-6.25,0.765
-6.242,0.775
-6.246,0.752
-6.273,0.7437
-6.26,0.749
-6.273,0.7534
-6.277,0.757
-6.277,0.753
-6.293,0.756
-6.305,0.7607
-6.312,0.751
-6.312,0.759
-6.305,0.757
-6.312,0.756
-6.324,0.754
-6.336,0.7573
-6.355,0.749
-6.34,0.754
-6.35,0.742
-6.36,0.752
-6.367,0.7583
-6.344,0.7417
-6.34,0.7363
-6.355,0.744
-6.35,0.7344
-6.348,0.7485
-6.336,0.7407
-6.336,0.739
-6.344,0.728
-6.355,0.7153
-6.348,0.709
-6.36,0.689
-6.375,0.695
-6.383,0.686
-6.4,0.699
-6.402,0.6924
-6.395,0.6953
-6.43,0.679
-6.434,0.6743
-6.445,0.67
-6.43,0.674
-6.434,0.655
-6.445,0.644
-6.46,0.647
-6.47,0.6426
-6.484,0.634
-6.473,0.6226
-6.484,0.6206
-6.46,0.6323
-6.47,0.615
-6.49,0.6284
-6.492,0.6353
-6.465,0.64
-6.46,0.6553
-6.45,0.6416
-6.46,0.6504
-6.465,0.6504
-6.477,0.659
-6.492,0.666
-6.477,0.673
-6.46,0.6763
-6.45,0.67
-6.457,0.6704
-6.45,0.6655
-6.445,0.678
-6.46,0.6655
-6.457,0.6665
-6.453,0.651
-6.453,0.649
-6.473,0.65
-6.47,0.6533
-6.453,0.671
-6.465,0.672
-6.44,0.668
-6.45,0.678
-6.457,0.6763
-6.473,0.6865
-6.457,0.6807
-6.473,0.673
-6.484,0.652
-6.48,0.657
-6.496,0.6655
-6.504,0.6846
-6.504,0.6567
-6.484,0.646
-6.48,0.652
-6.473,0.6562
-6.47,0.663
-6.465,0.6665
-6.453,0.6616
-6.44,0.6504
-6.45,0.64
-6.45,0.6367
-6.47,0.643
-6.465,0.65
-6.457,0.658
-6.44,0.675
-6.426,0.684
-6.43,0.6753
-6.434,0.677
-6.434,0.6655
-6.44,0.682
-6.45,0.659
-6.465,0.6562
-6.453,0.664
-6.445,0.669
-6.445,0.67
-6.45,0.6577
-6.426,0.6665
-6.43,0.6724
-6.42,0.695
-6.414,0.699
-6.43,0.6987
-6.418,0.6934
-6.414,0.6895
-6.414,0.6987
-6.418,0.7085
-6.418,0.723
-6.414,0.721
-6.41,0.7383
-6.418,0.7275
-6.418,0.7363
-6.43,0.7295
-6.438,0.711
-6.44,0.6963
-6.42,0.7085
-6.426,0.713
-6.44,0.687
-6.445,0.688
-6.43,0.697
-6.445,0.685
-6.457,0.6943
-6.47,0.732
-6.44,0.736
-6.43,0.7305
-6.438,0.724
-6.414,0.7227
-6.42,0.7397
-6.41,0.7637
-6.42,0.765
-6.41,0.77
-6.402,0.7803
-6.414,0.7607
-6.426,0.768
-6.43,0.762
-6.434,0.7534
-6.426,0.7446
-6.434,0.7437
-6.445,0.725
-6.438,0.714
-6.445,0.7056
-6.445,0.708
-6.453,0.7383
-6.453,0.735
-6.44,0.7383
-6.434,0.7275
-6.438,0.717
-6.438,0.7197
-6.46,0.735
-6.465,0.731
-6.457,0.7183
-6.473,0.6924
-6.445,0.6855
-6.438,0.6704
-6.46,0.664
-6.453,0.652
-6.438,0.657
-6.445,0.6646
-6.438,0.649
-6.434,0.6655
-6.438,0.663
-6.46,0.665
-6.46,0.6465
-6.47,0.666
-6.484,0.6577
-6.484,0.641
-6.48,0.633
-6.484,0.6406
-6.492,0.6304
-6.477,0.6265
-6.477,0.6064
-6.484,0.6133
-6.504,0.61
-6.492,0.6274
-6.508,0.6274
-6.52,0.619
-6.52,0.605
-6.527,0.591
-6.52,0.5977
-6.504,0.5957
-6.51,0.6055
-6.516,0.5923
-6.527,0.5884
-6.523,0.5894
-6.523,0.6035
-6.523,0.6045
-6.51,0.5913
-6.523,0.592
-6.523,0.5947
-6.516,0.6
-6.508,0.599
-6.508,0.6084
-6.516,0.596
-6.53,0.5854
-6.53,0.5825
-6.53,0.5796
-6.52,0.578
-6.52,0.5796
-6.51,0.59
-6.51,0.5913
-6.504,0.5933
-6.5,0.59
-6.496,0.5977
-6.516,0.5938
-6.523,0.595
-6.508,0.5796
-6.516,0.5874
-6.504,0.5806
-6.49,0.569
-6.473,0.5815
-6.484,0.5864
-6.47,0.6074
-6.46,0.611
-6.473,0.6245
-6.477,0.6094
-6.46,0.6133
-6.477,0.63
-6.48,0.6465
-6.477,0.6367
-6.457,0.6274
-6.47,0.644
-6.47,0.651
-6.453,0.652
-6.434,0.642
-6.453,0.642
-6.434,0.642
-6.434,0.643
-6.426,0.641
-6.43,0.6465
-6.42,0.6353
-6.41,0.63
-6.42,0.63
-6.434,0.629
-6.45,0.6245
-6.43,0.621
-6.438,0.6274
-6.42,0.625
-6.43,0.626
-6.44,0.6426
-6.445,0.6323
-6.44,0.6494
-6.45,0.648
-6.44,0.638
-6.445,0.64
-6.46,0.6323
-6.45,0.6406
-6.453,0.621
-6.457,0.612
-6.457,0.62
-6.473,0.602
-6.484,0.5874
-6.49,0.5728
-6.484,0.5664
-6.48,0.5757
-6.477,0.5728
-6.47,0.5884
-6.47,0.595
-6.473,0.585
-6.5,0.607
-6.484,0.639
-6.492,0.6445
-6.496,0.6475
-6.484,0.649
-6.492,0.6626
-6.508,0.6577
-6.52,0.663
-6.508,0.661
-6.516,0.6636
-6.527,0.652
-6.527,0.6562
-6.527,0.6587
-6.516,0.6797
-6.51,0.7
-6.51,0.6953
-6.523,0.673
-6.52,0.6885
-6.51,0.692
-6.51,0.687
-6.504,0.6826
-6.5,0.6973
-6.48,0.6978
-6.465,0.697
-6.445,0.6987
-6.453,0.6963
-6.46,0.697
-6.457,0.667
-6.473,0.6567
-6.49,0.678
-6.47,0.665
-6.46,0.655
-6.465,0.6294
-6.45,0.639
-6.43,0.651
-6.434,0.66
-6.438,0.6465
-6.445,0.6367
-6.434,0.631
-6.43,0.6377
-6.42,0.629
-6.438,0.644
-6.418,0.634
-6.414,0.639
-6.402,0.6187
-6.414,0.5967
-6.39,0.6055
-6.406,0.6157
-6.395,0.599
-6.39,0.581
-6.395,0.5796
-6.39,0.575
-6.395,0.5903
-6.387,0.602
-6.402,0.5933
-6.395,0.5723
-6.39,0.5806
-6.402,0.5693
-6.402,0.5664
-6.39,0.573
-6.38,0.574
-6.37,0.585
-6.37,0.5977
-6.363,0.612
-6.36,0.6284
-6.355,0.6274
-6.34,0.6177
-6.344,0.613
-6.348,0.6055
-6.34,0.611
-6.324,0.599
-6.336,0.588
-6.344,0.588
-6.34,0.611
-6.33,0.603
-6.34,0.609
-6.36,0.6016
-6.363,0.605
-6.35,0.62
-6.35,0.6475
-6.348,0.649
-6.344,0.6685
-6.355,0.6777
-6.344,0.674
-6.344,0.649
-6.344,0.6475
-6.367,0.6646
-6.367,0.655
-6.355,0.6416
-6.355,0.6416
-6.332,0.636
-6.316,0.6255
-6.32,0.6284
-6.297,0.6274
-6.31,0.6133
-6.316,0.6104
-6.31,0.6255
-6.285,0.638
-6.297,0.638
-6.285,0.6313
-6.285,0.638
-6.297,0.623
-6.297,0.625
-6.31,0.633
-6.305,0.6147
-6.293,0.6206
-6.29,0.6313
-6.293,0.6387
-6.29,0.649
-6.3,0.639
-6.3,0.647
-6.3,0.6367
-6.3,0.6313
-6.31,0.639
-6.293,0.6606
-6.293,0.657
-6.293,0.6567
-6.31,0.655
-6.33,0.6743
-6.336,0.672
-6.33,0.678
-6.324,0.6675
-6.32,0.685
-6.312,0.691
-6.3,0.6963
-6.293,0.68
-6.293,0.676
-6.312,0.6763
-6.312,0.689
-6.348,0.686
-6.36,0.6846
-6.348,0.6846
-6.348,0.6914
-6.34,0.698
-6.336,0.7104
-6.316,0.71
-6.33,0.7266
-6.316,0.7173
-6.305,0.7173
-6.316,0.717
-6.31,0.732
-6.31,0.71
-6.297,0.7026
-6.312,0.7163
-6.312,0.7114
-6.31,0.7046
-6.305,0.7065
-6.324,0.716
-6.33,0.7266
-6.344,0.736
-6.332,0.731
-6.324,0.7285
-6.312,0.7266
-6.31,0.719
-6.33,0.7236
-6.33,0.711
-6.35,0.735
-6.36,0.759
-6.383,0.7734
-6.402,0.7812
-6.406,0.798
-6.418,0.794
-6.41,0.78
-6.418,0.777
-6.43,0.787
-6.434,0.8027
-6.418,0.8
-6.42,0.7974
-6.418,0.801
-6.41,0.807
-6.414,0.8076
-6.414,0.803
-6.418,0.822
-6.44,0.7983
-6.434,0.7983
-6.445,0.806
-6.457,0.797
-6.44,0.802
-6.438,0.809
-6.414,0.8086
-6.418,0.793
-6.414,0.8135
-6.41,0.7983
-6.406,0.803
-6.4,0.808
-6.387,0.806
-6.39,0.8105
-6.38,0.827
-6.395,0.8413
-6.395,0.828
-6.383,0.8555
-6.387,0.8643
-6.406,0.8813
-6.387,0.876
